user,pos_item,neg_item
514,169,1014
514,178,336
514,168,680
514,283,1014
514,746,748
514,69,988
514,1,405
514,157,898
514,95,342
514,15,200
514,216,988
514,202,342
514,713,118
514,7,405
514,98,336
514,174,890
514,462,748
514,197,898
514,432,680
514,96,405
514,28,118
514,135,890
514,156,336
514,429,336
514,408,1014
514,185,200
514,11,898
514,558,336
514,48,200
514,137,748
514,152,342
514,214,680
514,1039,118
514,87,898
514,100,336
514,367,988
514,582,748
514,191,200
514,190,118
514,12,336
514,425,1014
514,189,890
514,14,342
514,318,898
514,204,405
514,196,988
514,710,988
514,89,405
514,42,1014
514,116,988
514,175,200
514,114,342
514,527,118
514,50,680
514,473,890
514,79,898
514,144,405
514,83,988
514,655,118
514,423,748
514,222,680
514,237,988
514,792,342
514,64,336
514,183,200
514,47,1014
514,568,118
514,58,898
514,215,898
514,154,1014
514,474,342
514,172,890
514,97,898
514,170,200
514,735,200
514,433,1014
514,483,748
514,1115,988
514,70,988
514,609,988
514,173,118
514,136,342
514,10,336
514,430,1014
514,651,118
514,357,200
514,732,988
514,470,118
514,380,680
514,275,748
514,658,342
514,186,342
514,25,1014
514,188,200
514,647,898
514,176,890
514,19,336
514,24,405
514,111,680
514,403,890
514,22,336
514,228,405
514,747,748
514,659,342
514,402,680
514,421,748
514,199,898
514,392,200
514,631,336
514,153,342
514,81,890
514,4,336
514,179,200
514,88,988
514,419,680
514,132,890
514,181,680
514,208,1014
514,194,342
514,229,405
514,435,336
514,68,890
514,1035,405
514,431,680
514,26,988
514,134,118
514,682,405
514,1600,1014
514,45,988
514,209,1014
514,234,405
514,13,988
514,195,748
514,1047,988
514,796,988
514,109,200
514,211,898
514,73,748
514,709,988
514,274,988
514,239,342
514,210,890
514,778,988
515,302,329
515,313,905
515,347,269
515,288,328
515,1430,750
515,315,329
515,538,326
515,258,289
515,332,750
515,340,286
515,304,748
515,362,329
515,271,748
515,294,893
515,300,326
515,310,329
515,900,289
515,322,329
515,259,748
515,307,328
515,895,328
515,323,748
515,682,328
509,288,309
509,751,328
509,302,332
509,258,307
509,690,245
509,300,245
509,326,245
509,271,680
509,343,260
509,338,301
509,705,319
509,603,307
510,286,325
510,313,289
510,300,259
510,258,324
510,333,325
510,292,325
510,288,358
510,245,876
510,299,325
510,294,687
510,748,259
510,326,261
510,322,876
510,323,259
510,243,261
524,286,781
524,269,866
524,302,281
524,311,402
524,259,748
524,895,7
524,322,55
524,301,151
524,304,1540
524,321,55
524,289,47
524,129,405
524,116,1041
524,100,81
524,14,47
524,508,47
524,124,64
524,117,405
524,273,748
524,285,1074
524,237,837
524,471,781
524,277,47
524,676,1074
524,950,81
524,845,1074
524,111,222
524,126,485
524,221,402
524,472,227
524,284,215
524,13,419
524,928,584
524,24,405
524,1152,837
524,6,239
524,742,281
524,118,380
524,815,781
524,546,281
524,1048,837
524,291,55
524,931,429
524,1093,1041
524,823,640
524,831,227
524,476,290
524,978,615
524,107,64
524,818,663
524,127,239
524,483,402
524,558,640
524,89,7
524,474,663
524,516,1050
524,651,64
524,69,781
524,180,501
524,523,81
524,98,429
524,525,497
524,50,679
524,187,239
524,484,380
524,199,1126
524,194,81
524,12,640
524,490,615
524,32,47
524,492,496
524,135,227
524,198,55
524,511,1540
524,488,866
524,205,47
524,191,47
524,22,47
524,614,485
524,181,679
524,209,235
524,71,151
524,238,81
524,170,584
524,527,47
524,481,663
524,530,1126
524,519,1540
524,79,55
524,705,739
524,528,47
524,203,64
524,134,501
524,216,781
524,56,866
524,172,748
524,504,281
524,654,7
524,192,47
524,234,429
524,647,55
524,174,380
524,855,615
524,175,7
524,480,615
524,506,215
524,513,7
524,514,836
524,482,739
524,60,1065
524,133,496
524,606,1050
524,132,485
524,178,239
524,657,429
524,186,281
524,168,290
524,707,584
524,1456,151
524,23,640
524,182,215
524,58,47
524,1166,402
524,518,81
524,1101,290
524,435,239
524,143,419
524,226,7
524,1553,405
524,211,1050
524,517,1074
524,213,584
524,414,184
524,709,837
524,92,748
524,96,195
524,185,615
524,179,64
524,612,496
524,241,1126
524,1204,836
524,210,679
524,1073,405
524,467,640
524,461,866
524,208,94
524,318,47
524,965,485
524,582,402
524,583,55
524,212,1074
524,423,432
524,495,151
524,204,235
524,660,429
524,228,227
524,416,419
524,568,281
524,76,405
524,642,64
524,715,239
524,521,501
524,403,235
524,447,184
524,649,640
524,31,429
524,1113,81
524,684,55
524,702,837
524,1107,47
524,44,429
524,469,866
524,618,781
524,1560,94
524,433,1074
524,724,402
524,367,497
524,385,195
524,943,615
524,218,281
524,498,497
524,42,184
524,52,640
524,4,866
524,193,1540
524,131,485
524,792,239
524,70,837
524,443,615
524,693,64
524,39,55
524,82,227
524,466,64
524,97,215
524,265,405
524,382,1065
524,95,151
524,66,781
524,708,402
524,65,47
524,704,1074
524,554,227
524,573,222
525,332,322
525,288,472
525,300,829
525,289,676
525,127,291
525,282,322
525,248,829
525,125,255
525,257,1047
525,181,472
525,742,291
525,121,472
525,237,255
525,147,322
525,250,829
525,762,255
525,25,412
525,15,676
525,1,1047
525,111,412
525,123,1047
525,7,1047
525,14,255
525,1012,255
525,100,291
525,124,676
525,293,322
525,475,676
525,596,291
525,1011,412
525,685,472
525,118,829
525,713,255
525,1315,255
525,597,322
525,1014,412
521,288,597
521,268,216
521,751,405
521,258,597
521,271,121
521,300,827
521,1022,1
521,343,229
521,748,161
521,50,829
521,222,121
521,109,25
521,181,1013
521,100,81
521,475,496
521,246,216
521,117,291
521,7,405
521,1016,833
521,108,13
521,250,229
521,125,13
521,257,121
521,1012,81
521,240,1
521,248,833
521,298,829
521,763,833
521,273,161
521,235,1059
521,151,1
521,249,90
521,1014,826
521,206,827
521,147,291
521,1244,833
521,290,154
521,742,829
521,168,154
521,520,827
521,183,1013
521,427,291
521,79,291
521,474,25
521,22,496
521,69,1
521,195,597
521,176,229
521,96,597
521,12,829
521,204,826
521,191,216
521,203,291
521,173,496
521,8,81
521,11,827
521,182,291
521,228,229
521,172,1013
521,97,121
521,153,154
521,238,81
521,188,161
521,568,829
521,210,405
521,732,90
521,31,161
521,746,161
521,144,405
521,156,291
521,87,216
521,184,1059
521,186,833
521,23,291
521,380,826
521,163,1059
521,679,13
521,56,291
521,202,13
521,431,1013
521,1240,291
521,393,25
521,174,826
521,226,405
521,42,90
521,423,496
521,684,291
521,754,291
521,132,496
521,265,405
521,89,121
521,95,25
521,28,1
521,721,90
521,127,597
521,651,827
521,659,1059
521,402,13
521,208,154
521,179,291
532,761,1240
532,227,450
532,143,1207
532,1221,311
532,1199,545
532,38,1407
532,451,1502
532,1228,831
532,105,795
532,1046,312
532,554,831
532,1337,407
532,1188,353
532,771,1240
532,1428,865
532,1426,120
532,721,1502
532,929,818
532,734,1496
532,592,312
532,364,120
532,411,545
532,369,545
532,139,412
532,834,1207
532,301,769
532,302,312
532,268,311
532,333,1207
532,266,450
532,990,311
532,690,1407
532,332,312
532,708,311
532,781,865
532,682,353
532,305,865
532,338,1092
532,689,1240
532,307,1207
532,538,312
532,313,311
532,345,795
532,750,818
532,347,120
532,272,1407
532,895,545
532,259,407
532,898,769
532,292,120
532,295,831
532,980,311
532,187,1240
532,346,1207
532,329,407
532,348,407
532,352,1496
532,532,1407
532,235,412
532,864,1092
532,354,412
532,205,818
532,498,311
532,482,1502
532,26,1502
532,52,818
532,601,450
532,679,450
532,153,120
532,833,1240
532,570,353
532,722,1496
532,1039,865
532,240,120
532,135,831
532,155,311
532,926,795
532,447,353
532,399,769
532,1470,769
532,1168,1407
532,1217,1407
532,452,353
532,373,1407
532,368,1092
532,1312,1502
532,982,769
532,453,353
532,316,1092
532,1300,1502
532,70,818
532,660,865
532,495,831
532,425,818
532,310,1207
532,824,795
532,147,1240
532,118,450
532,633,795
532,426,831
532,510,450
532,684,1240
532,300,769
532,248,312
532,51,311
532,946,831
532,419,545
532,191,865
532,815,1502
532,842,1207
532,448,545
532,796,1502
532,330,312
532,1210,831
532,508,865
532,586,407
532,420,450
532,121,831
532,251,120
532,58,818
532,335,1496
532,315,1207
532,1016,1240
532,252,831
532,177,412
532,29,450
532,72,545
532,535,1502
532,523,1407
532,549,353
532,421,311
532,210,450
532,44,312
532,492,865
532,148,1207
532,242,120
532,218,1207
532,506,818
532,500,769
532,619,312
532,197,120
532,234,1207
532,501,795
532,181,450
532,79,1240
532,515,1207
532,331,353
532,269,818
532,915,120
532,1483,769
532,250,831
532,186,407
532,879,407
532,938,1092
532,427,1407
532,161,1240
532,164,831
532,168,545
532,151,795
532,357,865
532,77,312
532,829,353
532,917,1407
532,477,1496
532,925,769
532,931,545
532,431,450
532,568,353
532,676,865
532,685,831
532,1189,311
532,195,831
532,82,831
532,754,1207
532,298,1240
532,241,769
532,470,831
532,229,450
532,339,1207
532,559,545
532,226,407
532,562,1407
532,636,831
532,520,818
532,655,312
532,204,831
532,403,353
532,136,120
532,215,545
532,763,412
532,87,865
532,24,407
532,22,818
532,840,1240
532,96,831
532,483,311
532,918,311
532,1226,1407
532,916,769
532,1594,353
531,302,288
531,327,908
531,286,259
531,311,338
531,990,688
531,690,259
531,332,895
531,751,259
531,300,259
531,289,358
531,312,894
531,245,908
531,323,259
531,898,259
531,329,358
531,748,259
527,324,466
527,659,4
527,651,143
527,647,286
527,507,582
527,357,286
527,191,143
527,185,855
527,124,466
527,193,143
527,50,176
527,234,466
527,479,129
527,462,582
527,197,878
527,543,286
527,427,466
527,1211,582
527,192,143
527,59,286
527,646,91
527,474,152
527,425,878
527,1109,466
527,154,4
527,204,176
527,153,878
527,475,582
527,174,176
527,956,152
527,671,152
527,70,286
527,9,466
527,207,143
527,100,466
527,210,176
527,514,152
527,709,582
527,275,286
527,169,91
527,498,582
527,657,176
527,200,143
527,467,466
527,187,466
527,214,91
527,963,466
527,513,855
527,631,129
527,64,466
527,531,582
527,653,466
527,93,4
527,603,855
527,528,143
527,1333,466
527,318,286
527,175,152
527,182,466
527,127,466
527,22,143
527,87,143
527,60,286
527,558,143
527,7,129
527,144,855
527,99,91
527,213,582
527,517,152
527,661,466
527,652,878
527,496,91
527,423,878
527,511,143
527,211,286
527,588,91
527,28,176
527,628,466
527,208,4
527,526,176
527,962,582
527,615,129
527,180,286
527,156,582
527,190,143
527,285,286
527,508,143
527,634,286
527,431,176
527,209,4
527,283,582
527,492,582
527,317,143
527,238,466
527,177,855
527,168,878
527,279,286
527,86,582
527,433,4
527,181,176
533,480,176
533,603,234
533,514,476
533,484,462
533,792,120
533,474,83
533,527,289
533,663,47
533,135,554
533,521,10
533,194,234
533,133,526
533,357,53
533,181,627
533,174,234
533,609,476
533,87,190
533,479,218
533,172,176
533,132,91
533,31,38
533,182,218
533,177,97
533,228,554
533,48,475
533,427,53
533,208,367
533,210,234
533,293,47
533,230,1177
533,227,176
533,265,627
533,44,38
533,684,284
533,443,713
533,229,554
533,226,240
533,356,120
533,566,38
533,450,627
533,449,176
533,77,237
533,525,53
533,23,218
533,654,122
533,168,72
533,216,1041
533,88,83
533,692,284
533,202,1028
533,70,237
533,8,596
533,430,382
533,211,10
533,580,122
533,26,83
533,393,1177
533,239,120
533,204,109
533,778,47
533,94,1291
533,582,921
533,127,53
533,191,289
533,28,526
533,126,846
533,9,38
533,111,871
533,151,240
533,13,411
533,1,240
533,14,47
533,15,234
533,742,218
533,508,53
533,1033,1177
533,546,627
533,118,627
533,405,554
533,740,708
533,117,176
533,823,218
533,121,97
533,597,190
533,756,476
533,294,72
533,286,462
533,322,38
533,319,451
533,243,1177
533,283,284
533,19,237
533,934,846
533,435,190
533,483,713
533,192,218
533,380,554
533,169,240
533,98,122
533,12,120
533,385,687
533,203,627
533,747,412
533,96,176
533,187,218
533,69,83
533,318,234
533,568,38
533,143,596
533,498,921
533,186,1001
533,215,97
533,489,708
533,22,289
533,528,289
533,496,91
533,195,176
533,673,218
533,66,846
533,82,234
533,1147,824
533,378,596
533,550,931
533,549,526
533,403,554
533,43,120
533,134,475
533,511,526
533,193,97
533,180,10
533,56,53
533,659,122
533,161,237
533,65,47
533,371,462
533,949,284
533,676,526
533,1282,1028
533,107,451
533,252,234
533,1086,475
533,408,240
533,477,91
533,847,713
533,298,38
533,257,1177
533,1174,122
533,471,190
533,148,931
533,291,38
533,197,83
533,50,554
533,100,122
533,20,921
533,205,10
533,660,708
533,739,1177
533,64,627
533,845,382
533,1161,120
533,292,120
533,313,462
533,258,10
533,222,109
533,25,367
535,269,778
535,302,789
535,338,971
535,301,778
535,300,286
535,268,778
535,319,778
535,921,286
535,211,971
535,686,156
535,179,187
535,30,357
535,64,98
535,923,286
535,100,156
535,514,778
535,32,789
535,504,187
535,447,357
535,527,98
535,39,286
535,182,187
535,603,156
535,1124,286
535,56,156
535,165,357
535,1045,98
535,461,156
535,194,971
535,604,778
535,153,789
535,1,971
535,421,286
535,836,778
535,190,357
535,173,187
535,174,98
535,172,789
535,962,286
535,9,187
535,237,778
535,1166,286
535,381,778
535,181,357
535,506,98
535,209,971
535,484,789
535,204,971
535,507,778
535,654,778
535,608,286
535,645,357
535,196,971
535,454,156
535,499,286
535,478,778
535,519,187
535,185,98
535,192,187
535,1093,789
535,508,357
535,479,156
535,517,187
535,591,98
535,963,156
535,135,789
535,133,286
535,609,778
535,950,357
535,1170,971
535,639,971
535,953,971
535,382,789
535,520,98
535,1039,357
535,1396,156
535,83,778
535,52,971
535,282,789
535,50,187
535,144,98
535,121,357
535,47,778
535,433,789
535,210,156
535,283,778
535,170,187
535,919,98
535,480,357
535,223,156
535,1474,778
535,496,187
535,116,778
535,628,187
535,435,98
535,427,156
535,1149,286
535,195,789
535,197,971
535,8,971
535,955,286
535,59,286
535,566,286
535,425,971
535,657,98
535,151,789
535,558,156
535,466,98
535,166,357
535,86,286
535,168,789
535,612,357
535,655,187
535,152,187
535,171,789
535,662,286
535,1098,971
535,721,778
535,469,971
535,205,971
535,1136,357
535,318,286
535,502,789
535,71,156
535,727,98
535,58,286
535,137,286
535,79,156
535,131,778
535,16,789
535,658,971
535,429,98
535,518,156
535,505,98
535,60,286
535,212,286
535,423,357
535,1063,187
535,207,971
535,419,789
535,529,971
535,638,187
535,511,357
535,45,778
535,180,187
535,792,789
535,221,778
535,193,357
535,607,286
535,640,156
535,483,286
535,492,98
535,848,357
535,471,156
535,14,971
535,629,789
535,7,98
535,4,156
535,708,778
535,813,187
535,707,357
535,521,187
535,238,789
535,495,789
535,11,98
535,213,778
535,70,778
536,271,405
536,304,582
536,596,214
536,50,450
536,275,70
536,283,70
536,1115,70
536,181,450
536,1,209
536,274,70
536,117,405
536,151,1118
536,408,80
536,993,209
536,740,631
536,713,582
536,10,179
536,148,405
536,121,450
536,472,450
536,21,80
536,169,214
536,8,70
536,174,405
536,385,546
536,83,70
536,493,441
536,480,405
536,135,179
536,318,441
536,195,546
536,190,631
536,180,179
536,183,441
536,496,214
536,427,631
536,210,450
536,133,582
536,199,179
536,172,450
536,153,1118
536,197,70
536,87,582
536,511,214
536,483,631
536,486,70
536,603,546
536,614,441
536,707,631
536,474,209
536,648,70
536,28,179
536,727,582
536,588,214
536,176,405
536,188,179
536,435,631
536,230,450
536,136,70
536,431,450
536,79,546
536,487,70
536,746,70
536,404,1118
536,510,405
536,22,441
536,228,450
536,168,450
536,436,80
536,498,582
536,204,209
536,69,70
536,1063,214
536,144,546
536,132,450
536,724,582
536,96,546
536,778,70
536,98,546
536,1039,441
536,163,1118
536,662,214
536,1050,214
536,189,405
536,52,70
536,191,179
536,568,546
536,699,631
536,2,405
536,566,179
536,736,582
536,549,405
536,265,405
536,95,80
536,56,546
536,378,70
536,234,405
536,205,441
536,143,441
536,489,631
536,71,214
536,679,450
536,403,405
536,470,80
536,584,214
536,215,214
536,222,179
536,432,214
536,86,582
536,423,179
536,217,441
536,88,70
536,694,631
536,97,582
536,31,546
536,213,631
536,389,441
536,380,450
536,49,70
526,270,754
526,346,754
526,258,307
526,302,312
526,272,332
526,269,150
526,750,332
526,690,245
526,288,260
526,313,300
526,333,307
526,331,300
526,294,301
526,886,342
526,315,754
526,325,678
526,879,751
526,271,250
526,875,748
526,343,260
526,282,312
526,676,544
526,7,250
526,283,150
526,919,678
526,50,300
526,127,307
526,181,300
526,100,754
526,936,150
526,276,748
526,293,307
526,591,754
526,147,245
526,285,544
526,298,342
526,408,243
537,272,300
537,302,281
537,269,873
537,311,875
537,262,845
537,345,352
537,313,990
537,286,39
537,750,349
537,270,333
537,305,690
537,242,845
537,346,147
537,340,327
537,319,965
537,306,745
537,896,299
537,310,4
537,268,721
537,303,292
537,307,978
537,321,322
537,882,584
537,347,628
537,874,325
537,315,327
537,312,291
537,258,460
537,937,289
537,337,741
537,100,325
537,844,1069
537,236,274
537,475,678
537,7,328
537,273,292
537,718,222
537,275,6
537,124,1009
537,276,979
537,285,1129
537,13,749
537,137,279
537,116,948
537,221,1163
537,129,6
537,283,22
537,676,277
537,1197,1048
537,150,69
537,20,421
537,1068,1400
537,237,873
537,919,271
537,471,689
537,1084,343
537,15,873
537,762,741
537,19,1050
537,980,753
537,1245,299
537,591,689
537,93,1475
537,111,222
537,149,402
537,14,1008
537,508,1010
537,10,958
537,224,274
537,458,291
537,1134,289
537,713,299
537,924,521
537,975,1025
537,107,875
537,950,845
537,284,97
537,1335,457
537,744,328
537,459,688
537,1085,1166
537,1011,4
537,922,928
537,168,290
537,1451,1105
537,190,198
537,848,222
537,514,988
537,483,274
537,136,417
537,98,628
537,519,274
537,558,547
537,491,259
537,1194,1019
537,87,143
537,603,682
537,174,181
537,480,323
537,488,639
537,127,239
537,42,721
537,56,299
537,469,1048
537,504,570
537,511,690
537,173,91
537,199,274
537,638,349
537,523,322
537,207,277
537,607,1050
537,357,206
537,133,990
537,172,181
537,64,349
537,318,39
537,493,894
537,489,1129
537,23,547
537,684,291
537,653,147
537,463,584
537,187,327
537,178,198
537,445,682
537,65,39
537,530,117
537,47,235
537,50,181
537,792,25
537,474,301
537,528,1163
537,48,1065
537,963,333
537,462,279
537,185,682
537,496,584
537,196,95
537,211,688
537,655,300
537,427,1069
537,182,327
537,134,978
537,651,349
537,191,22
537,89,82
537,497,539
537,429,678
537,194,239
537,52,1008
537,83,69
537,197,25
537,647,1025
537,513,333
537,188,753
537,525,288
537,11,457
537,855,24
537,414,294
537,479,1009
537,478,749
537,382,352
537,606,1050
537,516,745
537,175,521
537,582,1163
537,238,789
537,209,352
537,507,979
537,657,1010
537,171,894
537,615,328
537,652,300
537,921,6
537,132,338
537,543,958
537,12,789
537,806,325
537,705,965
537,498,274
537,518,628
537,461,327
537,484,288
537,179,1019
537,81,1050
537,778,1048
537,699,421
537,486,274
537,955,1400
537,746,109
537,661,1025
537,135,121
537,466,117
537,660,978
537,1073,4
537,32,314
537,698,928
537,641,639
537,59,1009
537,170,460
537,730,143
537,434,901
537,640,322
537,186,687
537,61,69
537,604,948
537,837,873
537,234,82
537,772,206
537,425,1475
537,60,333
537,733,402
537,515,300
537,205,690
537,208,243
537,430,745
537,517,1048
537,642,460
537,492,97
537,633,69
537,923,958
537,180,753
537,709,421
537,215,678
537,529,417
537,193,570
537,482,274
537,702,873
537,971,741
537,195,176
537,131,274
537,371,291
537,694,1166
537,1103,325
537,183,176
537,964,1048
537,203,291
537,28,1
537,644,689
537,512,402
537,953,1069
537,614,97
537,1147,688
537,200,460
537,192,521
537,265,117
537,228,230
537,648,69
537,673,628
537,464,873
537,177,646
537,654,460
537,428,1048
537,1111,875
537,202,123
537,663,1475
537,241,300
537,509,289
537,216,69
537,960,277
537,510,301
537,735,69
537,707,292
537,1445,990
537,485,965
537,96,323
537,609,419
541,258,235
541,678,29
541,304,1412
541,1084,1185
541,427,585
541,527,1036
541,28,542
541,511,542
541,655,542
541,651,395
541,83,1074
541,15,278
541,222,1047
541,378,585
541,196,1074
541,402,1315
541,423,235
541,699,1074
541,468,1036
541,660,278
541,676,1074
541,526,542
541,403,235
541,924,542
541,732,1047
541,239,877
541,553,1315
541,1053,585
541,941,1036
541,173,395
541,659,877
541,168,29
541,210,29
541,477,1036
541,73,769
541,393,235
541,88,585
541,1041,1047
541,66,585
541,476,1185
541,756,1047
541,63,1036
541,763,1185
541,274,1074
541,781,585
541,399,769
541,90,1047
541,110,395
541,376,877
541,79,29
541,174,769
541,82,1412
541,38,877
541,62,769
541,118,395
541,121,29
541,405,769
541,810,877
541,826,395
541,234,542
541,452,542
541,143,1412
541,8,1036
541,1,1412
541,584,1036
541,418,1036
541,404,1412
541,140,395
541,95,1412
541,500,1412
541,588,1412
541,501,542
541,419,1036
541,91,1412
541,465,542
541,755,29
541,71,542
541,432,1412
541,625,395
541,99,1412
541,151,395
541,417,1074
541,1035,395
541,627,278
541,946,542
541,420,29
541,1409,1412
541,623,1036
541,102,395
541,142,395
541,622,1412
541,1091,29
541,1078,1315
542,315,744
542,346,744
542,347,695
542,50,121
542,509,744
542,237,585
542,265,399
542,684,206
542,172,121
542,479,288
542,173,866
542,89,121
542,127,150
542,427,775
542,195,121
542,22,744
542,202,866
542,191,744
542,181,399
542,246,721
542,475,206
542,109,871
542,249,695
542,100,744
542,273,206
542,293,744
542,194,150
542,357,585
542,496,866
542,1,721
542,432,206
542,69,775
542,58,744
542,179,695
542,180,775
542,168,866
542,318,744
542,23,150
542,132,399
542,423,121
542,87,744
542,210,399
542,238,871
542,56,866
542,42,721
542,382,585
542,88,866
542,175,695
542,204,121
542,508,744
542,209,871
542,1218,150
542,523,585
542,70,775
542,1098,721
542,435,744
542,72,866
542,746,695
542,433,721
542,47,150
542,367,585
542,208,871
542,8,775
542,655,206
542,789,871
542,186,399
542,321,206
542,648,695
542,319,721
542,410,871
542,959,150
542,451,585
542,13,775
542,780,695
542,94,150
542,386,866
542,41,721
542,63,585
542,790,399
542,864,121
542,396,871
542,818,775
542,240,206
542,80,399
542,393,695
542,1059,150
542,401,721
542,952,585
542,384,871
542,90,775
542,73,121
542,732,695
542,235,121
542,763,150
542,122,866
542,411,721
545,328,266
545,271,680
545,689,188
545,326,188
545,258,449
545,181,890
545,50,266
545,257,993
545,254,391
545,174,680
545,144,391
545,176,449
545,183,219
545,89,67
545,172,890
545,222,449
545,195,391
545,210,266
545,22,542
545,55,542
545,79,680
545,117,890
545,96,391
545,385,391
545,68,266
545,228,449
545,472,680
545,82,449
545,121,890
545,665,391
545,568,266
545,177,679
545,550,25
545,230,449
545,227,449
545,229,449
545,403,680
545,233,890
545,684,188
545,405,266
545,226,680
545,62,890
545,566,542
545,636,266
545,231,993
545,17,219
545,431,680
545,161,188
545,554,890
545,373,391
545,810,266
545,541,890
545,208,25
545,732,67
545,175,542
545,204,993
545,194,25
545,648,67
545,98,188
545,234,542
545,164,542
545,218,679
545,217,219
545,413,679
545,444,219
545,447,219
545,379,680
545,563,449
545,569,25
545,551,219
545,73,391
545,168,993
545,524,188
545,173,679
545,710,67
545,746,993
545,451,679
545,202,25
545,211,188
545,692,67
545,80,391
545,1028,993
545,944,993
545,167,25
545,94,67
545,399,266
545,384,25
545,393,25
545,575,67
545,395,993
545,546,680
545,743,890
545,1,993
545,820,993
545,95,993
545,588,679
545,71,542
545,1091,679
545,426,542
545,627,542
545,101,679
545,97,542
545,549,679
545,88,188
545,155,188
545,199,188
545,742,266
545,203,25
545,99,680
545,510,890
545,29,266
545,388,391
545,151,993
545,751,680
545,182,188
545,265,391
545,1188,890
545,232,542
543,24,110
543,742,761
543,111,550
543,508,1262
543,117,720
543,118,831
543,129,562
543,179,85
543,694,1262
543,134,761
543,432,919
543,191,85
543,513,1416
543,153,85
543,423,919
543,1555,831
543,102,110
543,195,831
543,70,1262
543,144,1416
543,735,761
543,1073,562
543,170,761
543,64,85
543,98,761
543,664,1262
543,1441,1262
543,165,85
543,69,1262
543,157,761
543,318,85
543,582,1262
543,202,1262
543,509,761
543,770,85
543,642,761
543,160,85
543,357,761
543,192,1262
543,1099,1262
543,183,1199
543,218,1416
543,463,29
543,466,85
543,175,919
543,462,1262
543,647,761
543,23,85
543,114,85
543,97,720
543,730,761
543,60,761
543,531,1262
543,214,29
543,174,110
543,528,85
543,216,1262
543,518,761
543,684,761
543,204,110
543,443,1199
543,194,85
543,200,1199
543,71,720
543,163,85
543,176,831
543,1619,1262
543,521,761
543,44,85
543,95,110
543,11,29
543,197,1262
543,529,1262
543,479,562
543,663,85
543,180,761
543,238,85
543,1524,761
543,56,761
543,709,1262
543,187,85
543,66,1262
543,737,1262
543,1014,700
543,16,700
543,471,761
543,8,85
543,4,562
543,660,761
543,61,1262
543,1194,85
543,461,1262
543,212,1262
543,59,1262
543,185,1416
543,519,720
543,704,1262
543,469,85
543,199,29
543,168,29
543,169,700
543,226,1416
543,403,831
543,28,720
543,855,562
543,62,831
543,303,831
543,207,85
543,656,761
543,190,761
543,371,1262
543,96,1416
543,603,562
543,1159,919
543,474,700
543,12,761
543,135,831
543,210,720
543,367,1262
543,748,29
543,9,85
543,636,831
543,1174,1416
543,591,761
543,14,85
543,86,1262
543,237,1262
543,515,110
543,516,85
543,13,1262
543,234,110
543,480,720
543,198,761
543,982,761
543,410,1199
543,147,761
543,22,85
543,231,761
543,161,29
543,177,550
543,265,720
543,79,29
543,82,831
543,947,110
543,566,761
548,302,925
548,311,286
548,750,272
548,310,272
548,307,991
548,258,925
548,690,14
548,331,898
548,292,898
548,346,991
548,333,991
548,245,9
548,327,347
548,288,358
548,751,1011
548,328,254
548,294,13
548,683,925
548,181,1089
548,127,9
548,1,151
548,326,286
548,1025,898
548,882,286
548,887,344
548,322,1089
548,271,254
548,323,254
548,264,358
548,343,345
548,678,347
548,293,14
548,255,13
548,248,1011
548,298,1089
548,1016,1011
548,1013,358
548,532,9
548,748,898
548,1014,539
548,1244,1089
548,252,254
548,316,14
548,905,286
548,313,286
548,515,991
548,250,898
548,270,991
548,295,9
548,300,898
548,257,477
548,7,925
548,50,254
548,100,991
548,176,1089
548,12,925
548,185,358
548,156,991
548,603,1011
548,56,9
548,234,898
548,23,9
548,183,305
548,98,991
548,273,347
548,654,925
548,657,925
548,1073,1011
548,164,898
548,659,1011
548,443,925
548,525,925
548,203,340
548,466,991
548,431,254
548,31,898
548,39,286
548,504,1089
548,79,340
548,55,9
548,218,1011
548,636,358
548,649,347
548,642,991
548,281,1089
548,581,991
548,233,358
548,229,254
548,17,358
548,222,25
548,742,1089
548,226,358
548,315,991
548,282,1089
548,117,254
548,275,305
548,475,344
548,591,925
548,458,305
548,276,286
548,147,9
548,277,14
548,237,13
548,1405,272
551,316,235
551,313,66
551,302,85
551,315,991
551,272,715
551,917,1304
551,286,274
551,288,184
551,307,770
551,268,66
551,310,4
551,332,770
551,346,1253
551,690,458
551,328,73
551,333,43
551,258,770
551,340,708
551,331,458
551,326,43
551,748,720
551,292,770
551,300,50
551,245,181
551,912,685
551,895,217
551,354,13
551,751,2
551,294,411
551,324,1217
551,260,84
551,343,423
551,351,672
551,334,458
551,264,84
551,875,451
551,355,43
551,265,720
551,64,38
551,479,90
551,12,770
551,127,572
551,187,595
551,56,546
551,100,991
551,603,576
551,98,672
551,205,458
551,174,172
551,164,458
551,22,458
551,223,950
551,651,770
551,192,595
551,79,572
551,183,84
551,182,595
551,318,43
551,176,455
551,28,458
551,69,274
551,9,1067
551,196,25
551,746,411
551,1039,68
551,97,73
551,195,1314
551,11,1035
551,616,184
551,180,944
551,282,85
551,234,685
551,317,458
551,692,235
551,209,790
551,527,458
551,509,458
551,143,458
551,177,91
551,357,40
551,153,4
551,520,73
551,193,458
551,505,1217
551,531,950
551,132,50
551,431,720
551,216,66
551,238,1067
551,7,84
551,204,1035
551,168,181
551,156,1253
551,55,761
551,710,1376
551,89,84
551,433,756
551,210,172
551,237,274
551,44,950
551,185,672
551,475,708
551,693,595
551,96,546
551,211,719
551,144,576
551,198,1304
